Decimal_YR,East(m),North(m),Vert(m),East_sig(m),North_sig(m),Vert_sig(m),East_North_cor,East_Vert_cor,North_Vert_cor,Time in Seconds past J2000,YEAR,MM,DD,HR,MN,SS
1994.50513347,0.399442,-0.058289,-0.087050,0.000580,0.000778,0.002396,-0.029007,0.297606,-0.045384,-173404800.00,1994,7,4,12,0,0
1994.50787132,0.400486,-0.058130,-0.073772,0.000585,0.000756,0.002412,-0.078658,0.409433,-0.016754,-173318400.00,1994,7,5,12,0,0
1994.51060917,0.399777,-0.057601,-0.077079,0.000600,0.000770,0.002428,-0.066895,0.492636,-0.057377,-173232000.00,1994,7,6,12,0,0
1994.51334702,0.398728,-0.055862,-0.074716,0.000619,0.000777,0.002509,-0.040273,0.496747,-0.074287,-173145600.00,1994,7,7,12,0,0
1994.51608487,0.399564,-0.059133,-0.078140,0.000608,0.000774,0.002509,-0.027375,0.329885,-0.038671,-173059200.00,1994,7,8,12,0,0
1994.51882272,0.397769,-0.061703,-0.075394,0.000613,0.000773,0.002507,-0.013069,0.391195,-0.081958,-172972800.00,1994,7,9,12,0,0
1994.52156057,0.397924,-0.058992,-0.081162,0.000591,0.000760,0.002415,-0.026637,0.293230,-0.058755,-172886400.00,1994,7,10,12,0,0
1994.52429843,0.398059,-0.059396,-0.078967,0.000590,0.000762,0.002417,-0.045822,0.246972,-0.008287,-172800000.00,1994,7,11,12,0,0
1994.52703628,0.398883,-0.056831,-0.079853,0.000599,0.000793,0.002474,-0.025829,0.168122,-0.034876,-172713600.00,1994,7,12,12,0,0
1994.52977413,0.398059,-0.057318,-0.080499,0.000659,0.000887,0.002731,-0.007917,0.289206,-0.028013,-172627200.00,1994,7,13,12,0,0
1994.53251198,0.399186,-0.059794,-0.085187,0.000594,0.000776,0.002437,-0.054045,0.166408,-0.032163,-172540800.00,1994,7,14,12,0,0
1994.53524983,0.401297,-0.058811,-0.068716,0.000600,0.000795,0.002471,-0.076492,0.348107,-0.028126,-172454400.00,1994,7,15,12,0,0
1994.53798768,0.397203,-0.059085,-0.077081,0.000585,0.000791,0.002456,-0.008144,0.207753,-0.030110,-172368000.00,1994,7,16,12,0,0
1994.54072553,0.399892,-0.059056,-0.074709,0.000584,0.000763,0.002395,-0.034173,0.408543,-0.078620,-172281600.00,1994,7,17,12,0,0
1994.54346338,0.400593,-0.056971,-0.075348,0.000597,0.000773,0.002467,-0.015832,0.203284,-0.054714,-172195200.00,1994,7,18,12,0,0
1994.54620123,0.398486,-0.059192,-0.071352,0.000610,0.000793,0.002568,-0.064552,0.210666,0.037349,-172108800.00,1994,7,19,12,0,0
1994.54893908,0.401414,-0.057034,-0.075904,0.000595,0.000769,0.002465,-0.010766,0.371114,-0.055741,-172022400.00,1994,7,20,12,0,0
1994.55167693,0.401498,-0.059401,-0.082688,0.000603,0.000767,0.002511,-0.004172,0.258192,-0.052447,-171936000.00,1994,7,21,12,0,0
1994.55441478,0.401381,-0.057406,-0.070729,0.000595,0.000786,0.002480,-0.015679,0.416622,-0.021228,-171849600.00,1994,7,22,12,0,0
1994.55715264,0.401568,-0.057595,-0.077681,0.000603,0.000772,0.002452,-0.030606,0.443191,-0.065746,-171763200.00,1994,7,23,12,0,0
1994.55989049,0.399443,-0.058297,-0.075827,0.000595,0.000781,0.002505,-0.012221,0.496394,-0.009941,-171676800.00,1994,7,24,12,0,0
1994.56262834,0.401757,-0.060102,-0.081656,0.000870,0.001083,0.003510,-0.058020,0.527016,0.020879,-171590400.00,1994,7,25,12,0,0
1994.56536619,0.401223,-0.059755,-0.070758,0.000602,0.000777,0.002488,-0.043919,0.491635,-0.048763,-171504000.00,1994,7,26,12,0,0
1994.56810404,0.399783,-0.058539,-0.076889,0.000631,0.000838,0.002633,-0.013492,0.149206,-0.093395,-171417600.00,1994,7,27,12,0,0
1994.57084189,0.399931,-0.058728,-0.082610,0.000812,0.001001,0.003202,0.043393,0.320872,-0.074539,-171331200.00,1994,7,28,12,0,0
1994.57357974,0.400075,-0.057729,-0.082106,0.000594,0.000787,0.002449,-0.034166,0.036715,-0.067702,-171244800.00,1994,7,29,12,0,0
1994.57631759,0.398068,-0.057971,-0.081078,0.000596,0.000780,0.002447,-0.009132,0.308243,-0.041811,-171158400.00,1994,7,30,12,0,0
1994.57905544,0.399835,-0.057456,-0.085772,0.000590,0.000776,0.002449,-0.023986,0.230889,-0.060367,-171072000.00,1994,7,31,12,0,0
1994.58179329,0.400805,-0.058010,-0.083901,0.000597,0.000809,0.002490,-0.048716,0.280101,-0.055329,-170985600.00,1994,8,1,12,0,0
1994.58453114,0.400394,-0.062158,-0.080479,0.000609,0.000786,0.002494,-0.065228,0.340024,-0.089766,-170899200.00,1994,8,2,12,0,0
1994.58726899,0.398842,-0.056859,-0.081735,0.000601,0.000777,0.002446,-0.050975,0.225846,-0.047801,-170812800.00,1994,8,3,12,0,0
1994.59000684,0.400267,-0.055358,-0.076431,0.000665,0.000835,0.002658,-0.059244,0.410919,-0.030591,-170726400.00,1994,8,4,12,0,0
1994.59274470,0.400426,-0.057568,-0.083268,0.000602,0.000772,0.002438,-0.058039,0.256686,-0.094660,-170640000.00,1994,8,5,12,0,0
1994.59548255,0.399450,-0.058479,-0.085222,0.000623,0.000809,0.002577,0.000398,0.237820,-0.072940,-170553600.00,1994,8,6,12,0,0
1994.59822040,0.398319,-0.056442,-0.086380,0.000620,0.000805,0.002525,0.016065,0.263128,-0.072269,-170467200.00,1994,8,7,12,0,0
1994.60095825,0.395226,-0.057104,-0.077090,0.000629,0.000821,0.002604,0.011825,0.213957,-0.086811,-170380800.00,1994,8,8,12,0,0
1994.60369610,0.399038,-0.057118,-0.089252,0.000607,0.000803,0.002504,-0.008324,0.180535,-0.029768,-170294400.00,1994,8,9,12,0,0
1994.60643395,0.400144,-0.057498,-0.083468,0.000598,0.000802,0.002447,-0.021079,0.172631,-0.022678,-170208000.00,1994,8,10,12,0,0
1994.60917180,0.400365,-0.057872,-0.083259,0.000587,0.000800,0.002447,0.003813,0.224015,-0.059651,-170121600.00,1994,8,11,12,0,0
1994.61190965,0.400295,-0.056948,-0.078287,0.000598,0.000789,0.002431,0.003435,0.215785,-0.079015,-170035200.00,1994,8,12,12,0,0
1994.61464750,0.397539,-0.055640,-0.074322,0.000605,0.000799,0.002471,0.018827,0.145756,-0.068564,-169948800.00,1994,8,13,12,0,0
1994.61738535,0.400094,-0.057190,-0.075774,0.000607,0.000791,0.002490,-0.017144,0.201270,-0.130104,-169862400.00,1994,8,14,12,0,0
1994.62012320,0.396774,-0.058490,-0.080456,0.000614,0.000802,0.002536,-0.013436,0.247521,-0.087570,-169776000.00,1994,8,15,12,0,0
1994.62286105,0.398588,-0.056089,-0.081553,0.000583,0.000752,0.002365,-0.027745,0.336781,-0.071544,-169689600.00,1994,8,16,12,0,0
1994.62559890,0.399490,-0.056421,-0.077787,0.000593,0.000768,0.002417,-0.033214,0.384276,-0.094192,-169603200.00,1994,8,17,12,0,0
1994.62833676,0.398950,-0.057704,-0.083279,0.000747,0.000956,0.003101,-0.050981,0.027952,-0.134148,-169516800.00,1994,8,18,12,0,0
1994.63107461,0.400858,-0.060037,-0.073258,0.000619,0.000792,0.002517,-0.016479,0.345168,-0.053242,-169430400.00,1994,8,19,12,0,0
1994.63381246,0.400686,-0.059180,-0.075508,0.000610,0.000794,0.002511,0.005882,0.212194,-0.016090,-169344000.00,1994,8,20,12,0,0
1994.63655031,0.399132,-0.057315,-0.078550,0.000596,0.000772,0.002431,-0.008149,0.333090,-0.036792,-169257600.00,1994,8,21,12,0,0
1994.63928816,0.405122,-0.058942,-0.084085,0.000599,0.000750,0.002432,-0.027130,0.543860,-0.108796,-169171200.00,1994,8,22,12,0,0
1994.64202601,0.398545,-0.056076,-0.083696,0.000609,0.000792,0.002554,-0.008570,0.324115,-0.091138,-169084800.00,1994,8,23,12,0,0
1994.64476386,0.401075,-0.057334,-0.089446,0.000636,0.000782,0.002544,-0.011980,0.282883,-0.038884,-168998400.00,1994,8,24,12,0,0
1994.64750171,0.399523,-0.058566,-0.089303,0.000612,0.000767,0.002518,-0.003055,0.487371,-0.092073,-168912000.00,1994,8,25,12,0,0
1994.65023956,0.396887,-0.056758,-0.078625,0.000669,0.000864,0.002813,-0.001206,-0.134326,-0.137327,-168825600.00,1994,8,26,12,0,0
1994.65297741,0.397179,-0.057544,-0.079432,0.000627,0.000784,0.002572,-0.036759,0.232318,-0.116954,-168739200.00,1994,8,27,12,0,0
1994.65571526,0.397769,-0.058858,-0.074455,0.000631,0.000795,0.002549,-0.013977,0.230655,-0.081271,-168652800.00,1994,8,28,12,0,0
1994.65845311,0.397325,-0.059305,-0.086813,0.000611,0.000789,0.002493,-0.038923,0.263479,-0.129494,-168566400.00,1994,8,29,12,0,0
1994.66119097,0.398666,-0.058336,-0.080908,0.000590,0.000768,0.002444,-0.015483,0.172963,-0.088808,-168480000.00,1994,8,30,12,0,0
1994.66392882,0.400035,-0.057241,-0.079769,0.000583,0.000748,0.002399,-0.043831,0.227186,-0.071519,-168393600.00,1994,8,31,12,0,0
1994.66666667,0.398304,-0.056910,-0.083973,0.000616,0.000772,0.002529,-0.065344,0.332679,-0.101923,-168307200.00,1994,9,1,12,0,0
1994.66940452,0.399166,-0.059251,-0.086442,0.000626,0.000791,0.002580,-0.024754,0.348420,-0.081060,-168220800.00,1994,9,2,12,0,0
1994.67214237,0.399300,-0.058599,-0.085308,0.000604,0.000759,0.002450,-0.025836,0.132798,-0.099302,-168134400.00,1994,9,3,12,0,0
1994.67761807,0.398443,-0.058775,-0.086352,0.000598,0.000757,0.002401,-0.017887,0.238142,-0.091489,-167961600.00,1994,9,5,12,0,0
1994.68035592,0.397226,-0.058483,-0.085343,0.000601,0.000789,0.002491,-0.005055,0.323745,-0.077206,-167875200.00,1994,9,6,12,0,0
1994.68309377,0.397288,-0.057763,-0.076130,0.000584,0.000772,0.002388,-0.020790,0.258609,-0.036333,-167788800.00,1994,9,7,12,0,0
1994.68583162,0.398345,-0.057665,-0.087728,0.000591,0.000772,0.002445,-0.032125,0.287877,-0.094912,-167702400.00,1994,9,8,12,0,0
1994.68856947,0.397959,-0.058078,-0.080558,0.000596,0.000773,0.002439,-0.034212,-0.019016,-0.093565,-167616000.00,1994,9,9,12,0,0
1994.69130732,0.397847,-0.056470,-0.081884,0.000600,0.000779,0.002479,-0.028029,0.173573,-0.052668,-167529600.00,1994,9,10,12,0,0
1994.69404517,0.396794,-0.055984,-0.084841,0.000582,0.000761,0.002419,-0.030103,0.121075,-0.069186,-167443200.00,1994,9,11,12,0,0
1994.69678303,0.397157,-0.056677,-0.076412,0.000587,0.000779,0.002452,-0.043817,0.175838,-0.066462,-167356800.00,1994,9,12,12,0,0
1994.69952088,0.397855,-0.055932,-0.082318,0.000589,0.000758,0.002422,-0.045231,0.263420,-0.093122,-167270400.00,1994,9,13,12,0,0
1994.70225873,0.398755,-0.056616,-0.081505,0.000594,0.000766,0.002434,-0.048836,0.112788,-0.054736,-167184000.00,1994,9,14,12,0,0
1994.70499658,0.401433,-0.055648,-0.080477,0.000599,0.000807,0.002478,-0.027663,0.189626,-0.045578,-167097600.00,1994,9,15,12,0,0
1994.70773443,0.398062,-0.057583,-0.080185,0.000593,0.000783,0.002448,-0.001299,0.174730,-0.105146,-167011200.00,1994,9,16,12,0,0
1994.71047228,0.397719,-0.058553,-0.075524,0.000638,0.000827,0.002614,-0.010268,0.260689,-0.071416,-166924800.00,1994,9,17,12,0,0
1994.71321013,0.396285,-0.058751,-0.073067,0.000586,0.000755,0.002422,-0.038258,0.286954,-0.067826,-166838400.00,1994,9,18,12,0,0
1994.71594798,0.398604,-0.056795,-0.081088,0.000594,0.000756,0.002409,-0.047770,0.291558,-0.118309,-166752000.00,1994,9,19,12,0,0
1994.71868583,0.396931,-0.057616,-0.085385,0.000582,0.000773,0.002411,-0.017691,0.311955,-0.033182,-166665600.00,1994,9,20,12,0,0
1994.72142368,0.397820,-0.056752,-0.076239,0.000603,0.000829,0.002545,0.024357,0.180641,-0.029874,-166579200.00,1994,9,21,12,0,0
1994.72416153,0.398359,-0.057761,-0.078747,0.000593,0.000801,0.002484,-0.004405,0.192374,-0.072273,-166492800.00,1994,9,22,12,0,0
1994.72689938,0.395925,-0.056556,-0.082635,0.000594,0.000805,0.002499,-0.034804,0.114898,-0.008750,-166406400.00,1994,9,23,12,0,0
1994.72963723,0.394819,-0.055190,-0.081434,0.000612,0.000822,0.002562,-0.052093,0.104358,-0.062896,-166320000.00,1994,9,24,12,0,0
1994.73237509,0.394531,-0.055365,-0.077446,0.000615,0.000828,0.002547,-0.002197,0.029272,-0.082326,-166233600.00,1994,9,25,12,0,0
1994.73511294,0.396039,-0.053830,-0.080127,0.000603,0.000846,0.002542,-0.012763,0.194773,-0.058983,-166147200.00,1994,9,26,12,0,0
1994.73785079,0.400513,-0.059059,-0.077189,0.000604,0.000806,0.002534,-0.016988,0.312779,-0.020320,-166060800.00,1994,9,27,12,0,0
1994.74058864,0.396575,-0.056655,-0.078005,0.000611,0.000807,0.002554,-0.080831,0.164861,-0.005524,-165974400.00,1994,9,28,12,0,0
1994.74332649,0.398602,-0.055645,-0.080742,0.000604,0.000804,0.002482,-0.102255,0.203395,-0.057961,-165888000.00,1994,9,29,12,0,0
1994.74606434,0.395387,-0.055600,-0.080340,0.000598,0.000793,0.002461,-0.051792,0.106936,-0.071117,-165801600.00,1994,9,30,12,0,0
1994.74880219,0.396121,-0.055130,-0.078031,0.000607,0.000801,0.002513,-0.032140,0.130587,0.017084,-165715200.00,1994,10,1,12,0,0
1994.75154004,0.395585,-0.054470,-0.075944,0.000604,0.000799,0.002479,-0.051262,0.163717,-0.068303,-165628800.00,1994,10,2,12,0,0
1994.75427789,0.397183,-0.055583,-0.085724,0.000608,0.000793,0.002490,-0.044244,0.175595,-0.061851,-165542400.00,1994,10,3,12,0,0
1994.75701574,0.396724,-0.056789,-0.081160,0.000607,0.000809,0.002504,-0.032979,0.194893,-0.052439,-165456000.00,1994,10,4,12,0,0
1994.75975359,0.397925,-0.053826,-0.082627,0.000733,0.000937,0.002998,0.007108,0.240553,-0.050101,-165369600.00,1994,10,5,12,0,0
1994.76249144,0.399395,-0.055950,-0.079337,0.000602,0.000786,0.002466,-0.051376,0.101987,-0.085079,-165283200.00,1994,10,6,12,0,0
1994.76522930,0.398040,-0.056186,-0.075006,0.000617,0.000810,0.002566,-0.053555,0.259383,-0.049198,-165196800.00,1994,10,7,12,0,0
1994.76796715,0.396686,-0.057289,-0.070779,0.000604,0.000794,0.002486,-0.037936,0.375789,-0.047616,-165110400.00,1994,10,8,12,0,0
1994.77070500,0.397184,-0.060259,-0.073422,0.000620,0.000815,0.002545,-0.062056,0.291057,-0.030992,-165024000.00,1994,10,9,12,0,0
1994.77344285,0.396623,-0.055836,-0.081182,0.000601,0.000790,0.002477,-0.049372,0.207683,-0.035152,-164937600.00,1994,10,10,12,0,0
1994.77618070,0.400532,-0.058489,-0.080081,0.000631,0.000820,0.002589,-0.056208,0.132018,-0.016105,-164851200.00,1994,10,11,12,0,0
1994.77891855,0.399284,-0.056583,-0.076837,0.000622,0.000798,0.002567,-0.062239,0.329372,-0.023516,-164764800.00,1994,10,12,12,0,0
1994.78165640,0.395588,-0.057439,-0.082215,0.000619,0.000802,0.002549,-0.054112,0.320377,-0.032926,-164678400.00,1994,10,13,12,0,0
1994.78439425,0.398184,-0.055988,-0.081390,0.000603,0.000777,0.002465,-0.051334,0.325171,-0.072644,-164592000.00,1994,10,14,12,0,0
1994.78713210,0.396394,-0.055753,-0.085023,0.000613,0.000796,0.002547,-0.035635,0.427328,-0.059057,-164505600.00,1994,10,15,12,0,0
1994.78986995,0.397121,-0.056804,-0.085762,0.000603,0.000814,0.002554,-0.026311,0.406258,-0.053673,-164419200.00,1994,10,16,12,0,0
1994.79260780,0.397845,-0.054498,-0.076902,0.000611,0.000792,0.002537,-0.064470,0.379341,-0.092087,-164332800.00,1994,10,17,12,0,0
1994.79534565,0.400786,-0.056819,-0.072760,0.000616,0.000820,0.002572,-0.067388,0.199348,-0.075718,-164246400.00,1994,10,18,12,0,0
1994.79808350,0.398193,-0.056347,-0.072646,0.000625,0.000816,0.002551,-0.068025,0.227300,-0.097014,-164160000.00,1994,10,19,12,0,0
1994.80082136,0.395151,-0.055438,-0.069253,0.000607,0.000796,0.002499,-0.042146,0.287568,-0.088393,-164073600.00,1994,10,20,12,0,0
1994.80355921,0.397163,-0.057362,-0.078151,0.000597,0.000775,0.002463,-0.033473,0.263803,-0.080050,-163987200.00,1994,10,21,12,0,0
1994.80629706,0.396154,-0.056643,-0.072849,0.000598,0.000783,0.002462,-0.033411,0.180442,-0.093739,-163900800.00,1994,10,22,12,0,0
1994.80903491,0.396111,-0.057333,-0.072561,0.000599,0.000782,0.002488,-0.066821,0.362070,-0.112424,-163814400.00,1994,10,23,12,0,0
1994.81177276,0.397424,-0.056705,-0.084077,0.000600,0.000762,0.002426,-0.082728,0.301961,-0.107782,-163728000.00,1994,10,24,12,0,0
1994.81451061,0.396702,-0.056038,-0.072934,0.000603,0.000761,0.002440,-0.084427,0.269569,-0.115166,-163641600.00,1994,10,25,12,0,0
1994.81724846,0.396607,-0.055594,-0.080831,0.000614,0.000796,0.002558,-0.056861,0.292438,-0.112535,-163555200.00,1994,10,26,12,0,0
1994.81998631,0.397928,-0.056978,-0.077358,0.000604,0.000802,0.002480,-0.073925,0.357865,-0.044136,-163468800.00,1994,10,27,12,0,0
1994.82272416,0.398684,-0.057412,-0.071835,0.000615,0.000805,0.002499,-0.039021,0.303369,-0.107007,-163382400.00,1994,10,28,12,0,0
1994.82546201,0.396635,-0.058322,-0.072763,0.000634,0.000784,0.002559,-0.079641,0.575985,-0.141283,-163296000.00,1994,10,29,12,0,0
1994.82819986,0.394564,-0.055934,-0.072556,0.000615,0.000779,0.002510,-0.081104,0.514068,-0.096453,-163209600.00,1994,10,30,12,0,0
1994.83093771,0.395968,-0.056333,-0.076294,0.000603,0.000767,0.002458,-0.024835,0.285256,-0.101559,-163123200.00,1994,10,31,12,0,0
1994.83367556,0.397601,-0.059021,-0.069725,0.000597,0.000776,0.002444,-0.040067,0.309096,-0.080412,-163036800.00,1994,11,1,12,0,0
1994.83641342,0.393941,-0.056718,-0.067535,0.000601,0.000782,0.002432,-0.047088,0.392832,-0.066649,-162950400.00,1994,11,2,12,0,0
1994.83915127,0.395512,-0.058937,-0.072774,0.000609,0.000763,0.002474,-0.061624,0.370798,-0.086006,-162864000.00,1994,11,3,12,0,0
1994.84188912,0.397938,-0.056725,-0.072068,0.000600,0.000769,0.002503,-0.042204,0.202110,-0.090988,-162777600.00,1994,11,4,12,0,0
1994.84462697,0.395424,-0.056220,-0.076237,0.000585,0.000755,0.002396,-0.064539,0.299768,-0.067910,-162691200.00,1994,11,5,12,0,0
1994.84736482,0.395457,-0.056282,-0.074830,0.000611,0.000790,0.002543,-0.049319,0.083094,-0.073792,-162604800.00,1994,11,6,12,0,0
1994.85010267,0.395626,-0.056791,-0.077375,0.000602,0.000797,0.002500,-0.044572,0.229764,-0.079952,-162518400.00,1994,11,7,12,0,0
1994.85284052,0.396511,-0.056624,-0.070859,0.000592,0.000783,0.002414,-0.048813,0.180248,-0.046051,-162432000.00,1994,11,8,12,0,0
1994.85557837,0.395534,-0.054781,-0.078073,0.000620,0.000802,0.002554,-0.039725,0.299435,-0.052813,-162345600.00,1994,11,9,12,0,0
1994.85831622,0.394402,-0.058350,-0.080829,0.000644,0.000814,0.002538,-0.051534,0.285749,-0.050660,-162259200.00,1994,11,10,12,0,0
1994.86105407,0.395719,-0.058096,-0.082682,0.000621,0.000805,0.002499,-0.053187,0.139285,-0.084916,-162172800.00,1994,11,11,12,0,0
1994.86379192,0.397602,-0.055870,-0.081677,0.000590,0.000803,0.002442,-0.031878,0.287427,-0.008132,-162086400.00,1994,11,12,12,0,0
1994.86652977,0.396819,-0.055216,-0.082686,0.000783,0.001109,0.003286,-0.009671,-0.262279,-0.003971,-162000000.00,1994,11,13,12,0,0
1994.86926762,0.396505,-0.059658,-0.077872,0.000606,0.000795,0.002492,-0.036271,0.239964,-0.019569,-161913600.00,1994,11,14,12,0,0
1994.87200548,0.396697,-0.055641,-0.082995,0.000601,0.000784,0.002439,-0.019731,0.112778,-0.038542,-161827200.00,1994,11,15,12,0,0
1994.87474333,0.395001,-0.054400,-0.086152,0.000613,0.000796,0.002554,-0.034228,0.036261,-0.015085,-161740800.00,1994,11,16,12,0,0
1994.87748118,0.398344,-0.057379,-0.081232,0.000634,0.000806,0.002584,-0.037933,0.078350,-0.123451,-161654400.00,1994,11,17,12,0,0
1994.88021903,0.395994,-0.060395,-0.072456,0.000628,0.000807,0.002549,-0.076192,0.147608,-0.107442,-161568000.00,1994,11,18,12,0,0
1994.88295688,0.392716,-0.060677,-0.081618,0.000596,0.000784,0.002463,-0.054985,0.220089,-0.056779,-161481600.00,1994,11,19,12,0,0
1994.88569473,0.394446,-0.056597,-0.085192,0.000617,0.000830,0.002618,-0.046687,0.086463,-0.061213,-161395200.00,1994,11,20,12,0,0
1994.88843258,0.393765,-0.058517,-0.072344,0.000612,0.000792,0.002533,-0.019403,0.177036,-0.069131,-161308800.00,1994,11,21,12,0,0
1994.89117043,0.393840,-0.057573,-0.079224,0.000602,0.000792,0.002501,-0.047719,0.328502,0.001301,-161222400.00,1994,11,22,12,0,0
1994.89390828,0.393509,-0.056893,-0.077798,0.000641,0.000839,0.002696,-0.087741,0.029392,0.018438,-161136000.00,1994,11,23,12,0,0
1994.89664613,0.390725,-0.058486,-0.076305,0.000613,0.000778,0.002510,-0.033360,0.141231,-0.075374,-161049600.00,1994,11,24,12,0,0
1994.89938398,0.393527,-0.059086,-0.080107,0.000599,0.000779,0.002473,-0.015319,0.087765,-0.047045,-160963200.00,1994,11,25,12,0,0
1994.90212183,0.391668,-0.054204,-0.083097,0.000608,0.000779,0.002490,-0.056728,0.169035,-0.099197,-160876800.00,1994,11,26,12,0,0
1994.90485969,0.393417,-0.057421,-0.087099,0.000607,0.000810,0.002554,-0.022266,0.134791,-0.076344,-160790400.00,1994,11,27,12,0,0
1994.90759754,0.394243,-0.055972,-0.067832,0.000618,0.000816,0.002604,-0.060086,0.391892,-0.076321,-160704000.00,1994,11,28,12,0,0
1994.91033539,0.392903,-0.057434,-0.077098,0.000616,0.000794,0.002535,-0.067902,0.447039,-0.066135,-160617600.00,1994,11,29,12,0,0
1994.91307324,0.393548,-0.059437,-0.070634,0.000640,0.000813,0.002587,-0.027672,0.394444,-0.113274,-160531200.00,1994,11,30,12,0,0
1994.91581109,0.398236,-0.059043,-0.088171,0.000672,0.000854,0.002799,-0.118756,0.737497,-0.121846,-160444800.00,1994,12,1,12,0,0
1994.91854894,0.393696,-0.056694,-0.074697,0.000631,0.000811,0.002576,-0.062596,0.449821,-0.071946,-160358400.00,1994,12,2,12,0,0
1994.92128679,0.392929,-0.055630,-0.073549,0.000602,0.000784,0.002457,-0.067119,0.455157,-0.097402,-160272000.00,1994,12,3,12,0,0
1994.92402464,0.393669,-0.057343,-0.085104,0.000595,0.000773,0.002407,-0.034837,0.280603,-0.074035,-160185600.00,1994,12,4,12,0,0
1994.92676249,0.396108,-0.056052,-0.077421,0.000597,0.000792,0.002438,-0.037006,0.223240,-0.044555,-160099200.00,1994,12,5,12,0,0
1994.92950034,0.394628,-0.057947,-0.076131,0.000599,0.000784,0.002420,-0.013184,0.250721,-0.061956,-160012800.00,1994,12,6,12,0,0
1994.93223819,0.395578,-0.055158,-0.070376,0.000618,0.000791,0.002490,-0.014056,0.229607,-0.057582,-159926400.00,1994,12,7,12,0,0
1994.93497604,0.392701,-0.055851,-0.080187,0.000598,0.000780,0.002405,-0.019833,0.278125,-0.049439,-159840000.00,1994,12,8,12,0,0
1994.93771389,0.393639,-0.060189,-0.074703,0.000604,0.000767,0.002437,-0.022391,0.339241,-0.035311,-159753600.00,1994,12,9,12,0,0
1994.94045175,0.395410,-0.062259,-0.077743,0.000599,0.000767,0.002402,-0.010819,0.267673,-0.064479,-159667200.00,1994,12,10,12,0,0
1994.94318960,0.390933,-0.058345,-0.073502,0.000608,0.000771,0.002427,-0.031184,0.333474,-0.010199,-159580800.00,1994,12,11,12,0,0
1994.94592745,0.392363,-0.058253,-0.083663,0.000599,0.000769,0.002379,-0.021571,0.363603,-0.046923,-159494400.00,1994,12,12,12,0,0
1994.94866530,0.394849,-0.060112,-0.076628,0.000609,0.000773,0.002399,-0.038117,0.352678,-0.061615,-159408000.00,1994,12,13,12,0,0
1994.95140315,0.393971,-0.058464,-0.081180,0.000617,0.000818,0.002443,-0.071920,0.204626,-0.012974,-159321600.00,1994,12,14,12,0,0
